system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.10814] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.10816] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.10890] added dtor for object 0501EB20, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.11335] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.11341] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13636] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13639] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13641] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13643] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13645] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13647] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13649] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13651] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.13652] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.13654] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.13656] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.13658] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.13660] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.13738] added dtor for object 04FCC6D8, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14291] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14297] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16238] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16241] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16243] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16245] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16247] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16248] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16250] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16252] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.16253] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.16255] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.16257] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.16259] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.16261] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.16296] added dtor for object 050242F0, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16684] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16691] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17253] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17257] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17259] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17261] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17263] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17266] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17268] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17270] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17272] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.17273] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.17275] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.17278] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.17280] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17301] added dtor for object 009B5930, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17335] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17338] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17467] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17470] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17472] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17474] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17476] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17477] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17479] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17481] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17483] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.17485] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.17487] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.17489] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.17491] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17503] added dtor for object 05D0B050, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17521] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17524] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17589] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17591] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17593] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17595] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17597] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17598] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17600] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17602] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17604] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.17606] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.17607] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.17610] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.17611] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17623] added dtor for object 05D289B8, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17636] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17639] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17701] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17704] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17706] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17708] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17709] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17711] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17713] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17715] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17717] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.17718] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.17720] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.17722] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.17724] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17735] added dtor for object 05D287B0, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17748] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17750] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17802] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17805] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17807] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17808] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17810] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17812] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17814] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17816] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17818] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.17819] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.17821] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.17823] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.17825] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17835] added dtor for object 05D0B1D8, func 77B841E2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17849] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17852] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17903] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17906] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17907] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17910] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17912] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17914] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.17915] Fake format
